Selection;View;Channel;Begin Time (s);End Time (s);Low Freq (Hz);High Freq (Hz);Delta Time (s);Peak Freq (Hz);total_elements;note;singing;ID;nombre_archivo
8;Spectrogram 1;1;1.989109683;2.088802532;1144.9;1823.4;0.0997;1464.258;0;cad;1;XC442567;XC442567 - Risaralda.Table.1.selections.txt
9;Waveform 1;1;9.957726893;10.04317791;1187.3;1653.7;0.0855;NA;4;a;2;XC442567;XC442567 - Risaralda.Table.1.selections.txt
9;Spectrogram 1;1;9.957726893;10.04317791;1187.3;1653.7;0.0855;1464.258;4;a;2;XC442567;XC442567 - Risaralda.Table.1.selections.txt
10;Waveform 1;1;10.26155272;10.64608227;1229.7;1823.4;0.3845;NA;4;d;2;XC442567;XC442567 - Risaralda.Table.1.selections.txt
10;Spectrogram 1;1;10.26155272;10.64608227;1229.7;1823.4;0.3845;1636.523;4;d;2;XC442567;XC442567 - Risaralda.Table.1.selections.txt
11;Waveform 1;1;10.82173158;11.2347448;1144.9;1823.4;0.413;NA;4;d;2;XC442567;XC442567 - Risaralda.Table.1.selections.txt
11;Spectrogram 1;1;10.82173158;11.2347448;1144.9;1823.4;0.413;1464.258;4;d;2;XC442567;XC442567 - Risaralda.Table.1.selections.txt
12;Waveform 1;1;11.34393221;11.73320904;1229.7;1993;0.3893;NA;4;d;2;XC442567;XC442567 - Risaralda.Table.1.selections.txt
12;Spectrogram 1;1;11.34393221;11.73320904;1229.7;1993;0.3893;1636.523;4;d;2;XC442567;XC442567 - Risaralda.Table.1.selections.txt
13;Waveform 1;1;9.948232336;11.73320904;1144.9;1908.2;1.785;NA;4;t;2;XC442567;XC442567 - Risaralda.Table.1.selections.txt
13;Spectrogram 1;1;9.948232336;11.73320904;1144.9;1908.2;1.785;1636.523;4;t;2;XC442567;XC442567 - Risaralda.Table.1.selections.txt
14;Waveform 1;1;10.03368335;10.26629999;1187.3;1865.8;0.2326;NA;0;cad;2;XC442567;XC442567 - Risaralda.Table.1.selections.txt
14;Spectrogram 1;1;10.03368335;10.26629999;1187.3;1865.8;0.2326;1464.258;0;cad;2;XC442567;XC442567 - Risaralda.Table.1.selections.txt
15;Waveform 1;1;10.64608227;10.8169843;1102.5;1823.4;0.1709;NA;0;cad;2;XC442567;XC442567 - Risaralda.Table.1.selections.txt
15;Spectrogram 1;1;10.64608227;10.8169843;1102.5;1823.4;0.1709;1550.391;0;cad;2;XC442567;XC442567 - Risaralda.Table.1.selections.txt
16;Waveform 1;1;11.22999753;11.34393221;1017.7;1950.6;0.1139;NA;0;cad;2;XC442567;XC442567 - Risaralda.Table.1.selections.txt
16;Spectrogram 1;1;11.22999753;11.34393221;1017.7;1950.6;0.1139;1464.258;0;cad;2;XC442567;XC442567 - Risaralda.Table.1.selections.txt
17;Waveform 1;1;18.11362558;18.21331843;1144.9;1653.7;0.0997;NA;4;a;3;XC442567;XC442567 - Risaralda.Table.1.selections.txt
17;Spectrogram 1;1;18.11362558;18.21331843;1144.9;1653.7;0.0997;1550.391;4;a;3;XC442567;XC442567 - Risaralda.Table.1.selections.txt
18;Waveform 1;1;18.42694596;18.78299185;1187.3;1738.6;0.356;NA;4;d;3;XC442567;XC442567 - Risaralda.Table.1.selections.txt
18;Spectrogram 1;1;18.42694596;18.78299185;1187.3;1738.6;0.356;1636.523;4;d;3;XC442567;XC442567 - Risaralda.Table.1.selections.txt
19;Waveform 1;1;18.98237754;19.38589621;1272.1;1908.2;0.4035;NA;4;d;3;XC442567;XC442567 - Risaralda.Table.1.selections.txt
19;Spectrogram 1;1;18.98237754;19.38589621;1272.1;1908.2;0.4035;1464.258;4;d;3;XC442567;XC442567 - Risaralda.Table.1.selections.txt
20;Waveform 1;1;19.51882001;19.8748659;1314.5;1950.6;0.356;NA;4;d;3;XC442567;XC442567 - Risaralda.Table.1.selections.txt
20;Spectrogram 1;1;19.51882001;19.8748659;1314.5;1950.6;0.356;1636.523;4;d;3;XC442567;XC442567 - Risaralda.Table.1.selections.txt
21;Waveform 1;1;18.11837286;19.8748659;1187.3;1908.2;1.7565;NA;4;t;3;XC442567;XC442567 - Risaralda.Table.1.selections.txt
21;Spectrogram 1;1;18.11837286;19.8748659;1187.3;1908.2;1.7565;1636.523;4;t;3;XC442567;XC442567 - Risaralda.Table.1.selections.txt
22;Waveform 1;1;18.21806571;18.42694596;1144.9;1908.2;0.2089;NA;0;cad;3;XC442567;XC442567 - Risaralda.Table.1.selections.txt
22;Spectrogram 1;1;18.21806571;18.42694596;1144.9;1908.2;0.2089;1205.859;0;cad;3;XC442567;XC442567 - Risaralda.Table.1.selections.txt
23;Waveform 1;1;18.78299185;18.97763026;1144.9;1950.6;0.1946;NA;0;cad;3;XC442567;XC442567 - Risaralda.Table.1.selections.txt
23;Spectrogram 1;1;18.78299185;18.97763026;1144.9;1950.6;0.1946;1550.391;0;cad;3;XC442567;XC442567 - Risaralda.Table.1.selections.txt
24;Waveform 1;1;19.39064349;19.51407273;1187.3;1865.8;0.1234;NA;0;cad;3;XC442567;XC442567 - Risaralda.Table.1.selections.txt
24;Spectrogram 1;1;19.39064349;19.51407273;1187.3;1865.8;0.1234;1464.258;0;cad;3;XC442567;XC442567 - Risaralda.Table.1.selections.txt
1;Waveform 1;1;1.740958853;1.990210458;1549.5;1863.1;0.2493;NA;3;d;1;XC469911;XC469911 - Boyaca.Table.1.selections.txt
1;Spectrogram 1;1;1.740958853;1.990210458;1549.5;1863.1;0.2493;1687.5;3;d;1;XC469911;XC469911 - Boyaca.Table.1.selections.txt
2;Waveform 1;1;2.171764095;2.42717006;1401.9;1807.7;0.2554;NA;3;d;1;XC469911;XC469911 - Boyaca.Table.1.selections.txt
2;Spectrogram 1;1;2.171764095;2.42717006;1401.9;1807.7;0.2554;1593.75;3;d;1;XC469911;XC469911 - Boyaca.Table.1.selections.txt
3;Waveform 1;1;2.719502189;2.959522253;1531;1918.4;0.24;NA;3;d;1;XC469911;XC469911 - Boyaca.Table.1.selections.txt
3;Spectrogram 1;1;2.719502189;2.959522253;1531;1918.4;0.24;1687.5;3;d;1;XC469911;XC469911 - Boyaca.Table.1.selections.txt
4;Waveform 1;1;1.737881673;2.965676613;1420.4;1918.4;1.2278;NA;3;t;1;XC469911;XC469911 - Boyaca.Table.1.selections.txt
4;Spectrogram 1;1;1.737881673;2.965676613;1420.4;1918.4;1.2278;1687.5;3;t;1;XC469911;XC469911 - Boyaca.Table.1.selections.txt
5;Waveform 1;1;1.987133277;2.168686915;1420.4;1900;0.1816;NA;0;cad;1;XC469911;XC469911 - Boyaca.Table.1.selections.txt
5;Spectrogram 1;1;1.987133277;2.168686915;1420.4;1900;0.1816;1687.5;0;cad;1;XC469911;XC469911 - Boyaca.Table.1.selections.txt
6;Waveform 1;1;2.430247241;2.713347829;1438.8;1881.5;0.2831;NA;0;cad;1;XC469911;XC469911 - Boyaca.Table.1.selections.txt
6;Spectrogram 1;1;2.430247241;2.713347829;1438.8;1881.5;0.2831;1500;0;cad;1;XC469911;XC469911 - Boyaca.Table.1.selections.txt
7;Waveform 1;1;13.45619626;13.76083711;1512.6;1881.5;0.3046;NA;3;d;2;XC469911;XC469911 - Boyaca.Table.1.selections.txt
7;Spectrogram 1;1;13.45619626;13.76083711;1512.6;1881.5;0.3046;1687.5;3;d;2;XC469911;XC469911 - Boyaca.Table.1.selections.txt
8;Waveform 1;1;13.86238406;14.23780006;1365;1807.7;0.3754;NA;3;d;2;XC469911;XC469911 - Boyaca.Table.1.selections.txt
8;Spectrogram 1;1;13.86238406;14.23780006;1365;1807.7;0.3754;1593.75;3;d;2;XC469911;XC469911 - Boyaca.Table.1.selections.txt
9;Waveform 1;1;14.42243088;14.91477973;1457.3;1918.4;0.4923;NA;3;d;2;XC469911;XC469911 - Boyaca.Table.1.selections.txt
9;Spectrogram 1;1;14.42243088;14.91477973;1457.3;1918.4;0.4923;1687.5;3;d;2;XC469911;XC469911 - Boyaca.Table.1.selections.txt
10;Waveform 1;1;13.45311908;14.91170255;1346.6;1918.4;1.4586;NA;3;t;2;XC469911;XC469911 - Boyaca.Table.1.selections.txt
10;Spectrogram 1;1;13.45311908;14.91170255;1346.6;1918.4;1.4586;1687.5;3;t;2;XC469911;XC469911 - Boyaca.Table.1.selections.txt
11;Waveform 1;1;13.75775993;13.85930688;1383.5;1881.5;0.1015;NA;0;cad;2;XC469911;XC469911 - Boyaca.Table.1.selections.txt
11;Spectrogram 1;1;13.75775993;13.85930688;1383.5;1881.5;0.1015;1687.5;0;cad;2;XC469911;XC469911 - Boyaca.Table.1.selections.txt
12;Waveform 1;1;14.24087724;14.42243088;1365;1918.4;0.1816;NA;0;cad;2;XC469911;XC469911 - Boyaca.Table.1.selections.txt
12;Spectrogram 1;1;14.24087724;14.42243088;1365;1918.4;0.1816;1500;0;cad;2;XC469911;XC469911 - Boyaca.Table.1.selections.txt
13;Waveform 1;1;27.65787384;27.94712879;1549.5;1918.4;0.2893;NA;3;d;3;XC469911;XC469911 - Boyaca.Table.1.selections.txt
13;Spectrogram 1;1;27.65787384;27.94712879;1549.5;1918.4;0.2893;1781.25;3;d;3;XC469911;XC469911 - Boyaca.Table.1.selections.txt
14;Waveform 1;1;28.0856019;28.54717895;1401.9;1789.3;0.4616;NA;3;d;3;XC469911;XC469911 - Boyaca.Table.1.selections.txt
14;Spectrogram 1;1;28.0856019;28.54717895;1401.9;1789.3;0.4616;1593.75;3;d;3;XC469911;XC469911 - Boyaca.Table.1.selections.txt
15;Waveform 1;1;28.62410846;28.96567547;1475.7;1992.2;0.3416;NA;3;d;3;XC469911;XC469911 - Boyaca.Table.1.selections.txt
15;Spectrogram 1;1;28.62410846;28.96567547;1475.7;1992.2;0.3416;1781.25;3;d;3;XC469911;XC469911 - Boyaca.Table.1.selections.txt
16;Waveform 1;1;27.65479666;28.96567547;1383.5;1973.8;1.3109;NA;3;t;3;XC469911;XC469911 - Boyaca.Table.1.selections.txt
16;Spectrogram 1;1;27.65479666;28.96567547;1383.5;1973.8;1.3109;1781.25;3;t;3;XC469911;XC469911 - Boyaca.Table.1.selections.txt
17;Waveform 1;1;27.94712879;28.0856019;1383.5;1936.9;0.1385;NA;0;cad;3;XC469911;XC469911 - Boyaca.Table.1.selections.txt
17;Spectrogram 1;1;27.94712879;28.0856019;1383.5;1936.9;0.1385;1593.75;0;cad;3;XC469911;XC469911 - Boyaca.Table.1.selections.txt
18;Waveform 1;1;28.55333331;28.62718564;1383.5;1955.3;0.0739;NA;0;cad;3;XC469911;XC469911 - Boyaca.Table.1.selections.txt
18;Spectrogram 1;1;28.55333331;28.62718564;1383.5;1955.3;0.0739;1593.75;0;cad;3;XC469911;XC469911 - Boyaca.Table.1.selections.txt
1;Waveform 1;1;3.157900874;3.494761361;1440.5;1994.9;0.3369;NA;3;d;1;XC484121;XC484121 - Santander.Table.1.selections.txt
1;Spectrogram 1;1;3.157900874;3.494761361;1440.5;1994.9;0.3369;1687.5;3;d;1;XC484121;XC484121 - Santander.Table.1.selections.txt
2;Waveform 1;1;3.566712144;3.913384101;1295.9;1826.2;0.3467;NA;3;d;1;XC484121;XC484121 - Santander.Table.1.selections.txt
2;Spectrogram 1;1;3.566712144;3.913384101;1295.9;1826.2;0.3467;1687.5;3;d;1;XC484121;XC484121 - Santander.Table.1.selections.txt
3;Waveform 1;1;4.021310277;4.518424781;1271.7;1970.8;0.4971;NA;3;d;1;XC484121;XC484121 - Santander.Table.1.selections.txt
3;Spectrogram 1;1;4.021310277;4.518424781;1271.7;1970.8;0.4971;1687.5;3;d;1;XC484121;XC484121 - Santander.Table.1.selections.txt
4;Waveform 1;1;3.157900874;4.524965761;1320;1994.9;1.3671;NA;3;t;1;XC484121;XC484121 - Santander.Table.1.selections.txt
4;Spectrogram 1;1;3.157900874;4.524965761;1320;1994.9;1.3671;1687.5;3;t;1;XC484121;XC484121 - Santander.Table.1.selections.txt
5;Waveform 1;1;3.498031851;3.560171164;1320;1970.8;0.0621;NA;0;cad;1;XC484121;XC484121 - Santander.Table.1.selections.txt
5;Spectrogram 1;1;3.498031851;3.560171164;1320;1970.8;0.0621;1687.5;0;cad;1;XC484121;XC484121 - Santander.Table.1.selections.txt
6;Waveform 1;1;3.916654591;4.018039786;1320;1946.7;0.1014;NA;0;cad;1;XC484121;XC484121 - Santander.Table.1.selections.txt
6;Spectrogram 1;1;3.916654591;4.018039786;1320;1946.7;0.1014;1500;0;cad;1;XC484121;XC484121 - Santander.Table.1.selections.txt
7;Waveform 1;1;12.67672367;13.13459229;1440.5;2019;0.4579;NA;3;d;2;XC484121;XC484121 - Santander.Table.1.selections.txt
7;Spectrogram 1;1;12.67672367;13.13459229;1440.5;2019;0.4579;1687.5;3;d;2;XC484121;XC484121 - Santander.Table.1.selections.txt
8;Waveform 1;1;13.17383817;13.55648552;1295.9;1874.4;0.3826;NA;3;d;2;XC484121;XC484121 - Santander.Table.1.selections.txt
8;Spectrogram 1;1;13.17383817;13.55648552;1295.9;1874.4;0.3826;1687.5;3;d;2;XC484121;XC484121 - Santander.Table.1.selections.txt
9;Waveform 1;1;13.61535434;14.10592787;1368.2;1994.9;0.4906;NA;3;d;2;XC484121;XC484121 - Santander.Table.1.selections.txt
9;Spectrogram 1;1;13.61535434;14.10592787;1368.2;1994.9;0.4906;1687.5;3;d;2;XC484121;XC484121 - Santander.Table.1.selections.txt
10;Waveform 1;1;12.67999416;14.10265738;1295.9;2043.1;1.4227;NA;3;t;2;XC484121;XC484121 - Santander.Table.1.selections.txt
10;Spectrogram 1;1;12.67999416;14.10265738;1295.9;2043.1;1.4227;1687.5;3;t;2;XC484121;XC484121 - Santander.Table.1.selections.txt
11;Waveform 1;1;13.12805131;13.17383817;1320;1994.9;0.0458;NA;0;cad;2;XC484121;XC484121 - Santander.Table.1.selections.txt
11;Spectrogram 1;1;13.12805131;13.17383817;1320;1994.9;0.0458;1500;0;cad;2;XC484121;XC484121 - Santander.Table.1.selections.txt
12;Waveform 1;1;13.55648552;13.61535434;1295.9;1970.8;0.0589;NA;0;cad;2;XC484121;XC484121 - Santander.Table.1.selections.txt
12;Spectrogram 1;1;13.55648552;13.61535434;1295.9;1970.8;0.0589;1593.75;0;cad;2;XC484121;XC484121 - Santander.Table.1.selections.txt
13;Waveform 1;1;21.39772407;21.47948632;1561;1850.3;0.0818;NA;4;a;3;XC484121;XC484121 - Santander.Table.1.selections.txt
13;Spectrogram 1;1;21.39772407;21.47948632;1561;1850.3;0.0818;1687.5;4;a;3;XC484121;XC484121 - Santander.Table.1.selections.txt
14;Waveform 1;1;21.70515014;22.14339582;1464.6;2067.2;0.4382;NA;4;d;3;XC484121;XC484121 - Santander.Table.1.selections.txt
14;Spectrogram 1;1;21.70515014;22.14339582;1464.6;2067.2;0.4382;1781.25;4;d;3;XC484121;XC484121 - Santander.Table.1.selections.txt
15;Waveform 1;1;22.22515808;22.59799396;1320;1946.7;0.3728;NA;4;d;3;XC484121;XC484121 - Santander.Table.1.selections.txt
15;Spectrogram 1;1;22.22515808;22.59799396;1320;1946.7;0.3728;1687.5;4;d;3;XC484121;XC484121 - Santander.Table.1.selections.txt
16;Waveform 1;1;22.67648572;23.11800189;1368.2;2019;0.4415;NA;4;d;3;XC484121;XC484121 - Santander.Table.1.selections.txt
16;Spectrogram 1;1;22.67648572;23.11800189;1368.2;2019;0.4415;1687.5;4;d;3;XC484121;XC484121 - Santander.Table.1.selections.txt
17;Waveform 1;1;21.39772407;23.12127238;1295.9;2043.1;1.7235;NA;4;t;3;XC484121;XC484121 - Santander.Table.1.selections.txt
17;Spectrogram 1;1;21.39772407;23.12127238;1295.9;2043.1;1.7235;1687.5;4;t;3;XC484121;XC484121 - Santander.Table.1.selections.txt
18;Waveform 1;1;21.47948632;21.70515014;1271.7;2019;0.2257;NA;0;cad;3;XC484121;XC484121 - Santander.Table.1.selections.txt
18;Spectrogram 1;1;21.47948632;21.70515014;1271.7;2019;0.2257;1593.75;0;cad;3;XC484121;XC484121 - Santander.Table.1.selections.txt
19;Waveform 1;1;22.14339582;22.22188759;1271.7;2019;0.0785;NA;0;cad;3;XC484121;XC484121 - Santander.Table.1.selections.txt
19;Spectrogram 1;1;22.14339582;22.22188759;1271.7;2019;0.0785;1781.25;0;cad;3;XC484121;XC484121 - Santander.Table.1.selections.txt
20;Waveform 1;1;22.59472347;22.67648572;1320;1970.8;0.0818;NA;0;cad;3;XC484121;XC484121 - Santander.Table.1.selections.txt
20;Spectrogram 1;1;22.59472347;22.67648572;1320;1970.8;0.0818;1593.75;0;cad;3;XC484121;XC484121 - Santander.Table.1.selections.txt
1;Waveform 1;1;3.432001001;3.811776108;1610.3;1982.9;0.3798;NA;3;d;1;XC485489;XC485489 - Boyaca.Table.1.selections.txt
1;Spectrogram 1;1;3.432001001;3.811776108;1610.3;1982.9;0.3798;1781.25;3;d;1;XC485489;XC485489 - Boyaca.Table.1.selections.txt
2;Waveform 1;1;4.022192045;4.31472152;1352.3;1839.6;0.2925;NA;3;d;1;XC485489;XC485489 - Boyaca.Table.1.selections.txt
2;Spectrogram 1;1;4.022192045;4.31472152;1352.3;1839.6;0.2925;1687.5;3;d;1;XC485489;XC485489 - Boyaca.Table.1.selections.txt
3;Waveform 1;1;4.473816497;4.766345971;1380.9;1954.3;0.2925;NA;3;d;1;XC485489;XC485489 - Boyaca.Table.1.selections.txt
3;Spectrogram 1;1;4.473816497;4.766345971;1380.9;1954.3;0.2925;1781.25;3;d;1;XC485489;XC485489 - Boyaca.Table.1.selections.txt
4;Waveform 1;1;3.432001001;4.761213875;1352.3;1982.9;1.3292;NA;3;t;1;XC485489;XC485489 - Boyaca.Table.1.selections.txt
4;Spectrogram 1;1;3.432001001;4.761213875;1352.3;1982.9;1.3292;1781.25;3;t;1;XC485489;XC485489 - Boyaca.Table.1.selections.txt
6;Waveform 1;1;3.816908204;4.017059949;1380.9;1982.9;0.2002;NA;0;cad;1;XC485489;XC485489 - Boyaca.Table.1.selections.txt
6;Spectrogram 1;1;3.816908204;4.017059949;1380.9;1982.9;0.2002;1687.5;0;cad;1;XC485489;XC485489 - Boyaca.Table.1.selections.txt
7;Waveform 1;1;4.324985712;4.463552305;1380.9;1896.9;0.1386;NA;0;cad;1;XC485489;XC485489 - Boyaca.Table.1.selections.txt
7;Spectrogram 1;1;4.324985712;4.463552305;1380.9;1896.9;0.1386;1593.75;0;cad;1;XC485489;XC485489 - Boyaca.Table.1.selections.txt
8;Waveform 1;1;13.39496627;13.78500557;1581.6;1982.9;0.39;NA;3;d;2;XC485489;XC485489 - Boyaca.Table.1.selections.txt
8;Spectrogram 1;1;13.39496627;13.78500557;1581.6;1982.9;0.39;1781.25;3;d;2;XC485489;XC485489 - Boyaca.Table.1.selections.txt
9;Waveform 1;1;13.97489313;14.28795098;1323.6;1925.6;0.3131;NA;3;d;2;XC485489;XC485489 - Boyaca.Table.1.selections.txt
9;Spectrogram 1;1;13.97489313;14.28795098;1323.6;1925.6;0.3131;1593.75;3;d;2;XC485489;XC485489 - Boyaca.Table.1.selections.txt
10;Waveform 1;1;14.44704596;14.73444334;1438.3;1982.9;0.2874;NA;3;d;2;XC485489;XC485489 - Boyaca.Table.1.selections.txt
10;Spectrogram 1;1;14.44704596;14.73444334;1438.3;1982.9;0.2874;1781.25;3;d;2;XC485489;XC485489 - Boyaca.Table.1.selections.txt
11;Waveform 1;1;13.39496627;14.73444334;1404.7;1982.9;1.3395;NA;3;t;2;XC485489;XC485489 - Boyaca.Table.1.selections.txt
11;Spectrogram 1;1;13.39496627;14.73444334;1404.7;1982.9;1.3395;1781.25;3;t;2;XC485489;XC485489 - Boyaca.Table.1.selections.txt
13;Waveform 1;1;13.78500557;13.96462893;1376;1978;0.1796;NA;0;cad;2;XC485489;XC485489 - Boyaca.Table.1.selections.txt
13;Spectrogram 1;1;13.78500557;13.96462893;1376;1978;0.1796;1781.25;0;cad;2;XC485489;XC485489 - Boyaca.Table.1.selections.txt
14;Waveform 1;1;14.30334727;14.43164967;1347.3;1920.7;0.1283;NA;0;cad;2;XC485489;XC485489 - Boyaca.Table.1.selections.txt
14;Spectrogram 1;1;14.30334727;14.43164967;1347.3;1920.7;0.1283;1593.75;0;cad;2;XC485489;XC485489 - Boyaca.Table.1.selections.txt
15;Waveform 1;1;25.77890965;26.17408105;1548;2035.3;0.3952;NA;3;d;3;XC485489;XC485489 - Boyaca.Table.1.selections.txt
15;Spectrogram 1;1;25.77890965;26.17408105;1548;2035.3;0.3952;1875;3;d;3;XC485489;XC485489 - Boyaca.Table.1.selections.txt
16;Waveform 1;1;26.35883651;26.67702646;1433.3;1978;0.3182;NA;3;d;3;XC485489;XC485489 - Boyaca.Table.1.selections.txt
16;Spectrogram 1;1;26.35883651;26.67702646;1433.3;1978;0.3182;1687.5;3;d;3;XC485489;XC485489 - Boyaca.Table.1.selections.txt
17;Waveform 1;1;26.81559305;27.11838672;1462;2006.7;0.3028;NA;3;d;3;XC485489;XC485489 - Boyaca.Table.1.selections.txt
17;Spectrogram 1;1;26.81559305;27.11838672;1462;2006.7;0.3028;1875;3;d;3;XC485489;XC485489 - Boyaca.Table.1.selections.txt
18;Waveform 1;1;25.77377756;27.12865091;1433.3;2006.7;1.3549;NA;3;t;3;XC485489;XC485489 - Boyaca.Table.1.selections.txt
18;Spectrogram 1;1;25.77377756;27.12865091;1433.3;2006.7;1.3549;1875;3;t;3;XC485489;XC485489 - Boyaca.Table.1.selections.txt
19;Waveform 1;1;26.18947734;26.35883651;1404.7;2006.7;0.1694;NA;0;cad;3;XC485489;XC485489 - Boyaca.Table.1.selections.txt
19;Spectrogram 1;1;26.18947734;26.35883651;1404.7;2006.7;0.1694;1500;0;cad;3;XC485489;XC485489 - Boyaca.Table.1.selections.txt
20;Waveform 1;1;26.68729065;26.81559305;1490.7;1978;0.1283;NA;0;cad;3;XC485489;XC485489 - Boyaca.Table.1.selections.txt
20;Spectrogram 1;1;26.68729065;26.81559305;1490.7;1978;0.1283;1593.75;0;cad;3;XC485489;XC485489 - Boyaca.Table.1.selections.txt
1;Waveform 1;1;1.743380484;1.932611602;1443.6;1699.7;0.1892;NA;3;d;1;XC538307;XC538307 - Risaralda.Table.1.selections.txt
1;Spectrogram 1;1;1.743380484;1.932611602;1443.6;1699.7;0.1892;1550.391;3;d;1;XC538307;XC538307 - Risaralda.Table.1.selections.txt
2;Waveform 1;1;2.204379698;2.562710964;1287.4;1512.3;0.3583;NA;3;d;1;XC538307;XC538307 - Risaralda.Table.1.selections.txt
2;Spectrogram 1;1;2.204379698;2.562710964;1287.4;1512.3;0.3583;1378.125;3;d;1;XC538307;XC538307 - Risaralda.Table.1.selections.txt
3;Waveform 1;1;2.759994471;3.134430513;1362.4;1662.2;0.3744;NA;3;d;1;XC538307;XC538307 - Risaralda.Table.1.selections.txt
3;Spectrogram 1;1;2.759994471;3.134430513;1362.4;1662.2;0.3744;1550.391;3;d;1;XC538307;XC538307 - Risaralda.Table.1.selections.txt
4;Waveform 1;1;1.741367387;3.130404319;1287.4;1699.7;1.389;NA;3;t;1;XC538307;XC538307 - Risaralda.Table.1.selections.txt
4;Spectrogram 1;1;1.741367387;3.130404319;1287.4;1699.7;1.389;1550.391;3;t;1;XC538307;XC538307 - Risaralda.Table.1.selections.txt
5;Waveform 1;1;1.930598505;2.200353504;1299.9;1662.2;0.2698;NA;0;cad;1;XC538307;XC538307 - Risaralda.Table.1.selections.txt
5;Spectrogram 1;1;1.930598505;2.200353504;1299.9;1662.2;0.2698;1550.391;0;cad;1;XC538307;XC538307 - Risaralda.Table.1.selections.txt
6;Waveform 1;1;2.562710964;2.759994471;1299.9;1637.3;0.1973;NA;0;cad;1;XC538307;XC538307 - Risaralda.Table.1.selections.txt
6;Spectrogram 1;1;2.562710964;2.759994471;1299.9;1637.3;0.1973;1464.258;0;cad;1;XC538307;XC538307 - Risaralda.Table.1.selections.txt
7;Waveform 1;1;10.87008304;11.10360229;1412.4;1687.2;0.2335;NA;3;d;2;XC538307;XC538307 - Risaralda.Table.1.selections.txt
7;Spectrogram 1;1;10.87008304;11.10360229;1412.4;1687.2;0.2335;1550.391;3;d;2;XC538307;XC538307 - Risaralda.Table.1.selections.txt
8;Waveform 1;1;11.34517393;11.73571475;1237.5;1549.8;0.3905;NA;3;d;2;XC538307;XC538307 - Risaralda.Table.1.selections.txt
8;Spectrogram 1;1;11.34517393;11.73571475;1237.5;1549.8;0.3905;1378.125;3;d;2;XC538307;XC538307 - Risaralda.Table.1.selections.txt
9;Waveform 1;1;11.9048149;12.29535572;1337.4;1624.8;0.3905;NA;3;d;2;XC538307;XC538307 - Risaralda.Table.1.selections.txt
9;Spectrogram 1;1;11.9048149;12.29535572;1337.4;1624.8;0.3905;1550.391;3;d;2;XC538307;XC538307 - Risaralda.Table.1.selections.txt
10;Waveform 1;1;10.87008304;12.29535572;1250;1712.2;1.4253;NA;3;t;2;XC538307;XC538307 - Risaralda.Table.1.selections.txt
10;Spectrogram 1;1;10.87008304;12.29535572;1250;1712.2;1.4253;1550.391;3;t;2;XC538307;XC538307 - Risaralda.Table.1.selections.txt
11;Waveform 1;1;11.10762849;11.34114774;1274.9;1687.2;0.2335;NA;0;cad;2;XC538307;XC538307 - Risaralda.Table.1.selections.txt
11;Spectrogram 1;1;11.10762849;11.34114774;1274.9;1687.2;0.2335;1378.125;0;cad;2;XC538307;XC538307 - Risaralda.Table.1.selections.txt
12;Waveform 1;1;11.73571475;11.9048149;1237.5;1687.2;0.1691;NA;0;cad;2;XC538307;XC538307 - Risaralda.Table.1.selections.txt
12;Spectrogram 1;1;11.73571475;11.9048149;1237.5;1687.2;0.1691;1378.125;0;cad;2;XC538307;XC538307 - Risaralda.Table.1.selections.txt
13;Waveform 1;1;19.02188238;19.23527066;1412.4;1674.7;0.2134;NA;3;d;3;XC538307;XC538307 - Risaralda.Table.1.selections.txt
13;Spectrogram 1;1;19.02188238;19.23527066;1412.4;1674.7;0.2134;1550.391;3;d;3;XC538307;XC538307 - Risaralda.Table.1.selections.txt
14;Waveform 1;1;19.44463275;19.8794617;1225;1537.3;0.4348;NA;3;d;3;XC538307;XC538307 - Risaralda.Table.1.selections.txt
14;Spectrogram 1;1;19.44463275;19.8794617;1225;1537.3;0.4348;1378.125;3;d;3;XC538307;XC538307 - Risaralda.Table.1.selections.txt
15;Waveform 1;1;20.03648327;20.37870976;1362.4;1649.8;0.3422;NA;3;d;3;XC538307;XC538307 - Risaralda.Table.1.selections.txt
15;Spectrogram 1;1;20.03648327;20.37870976;1362.4;1649.8;0.3422;1550.391;3;d;3;XC538307;XC538307 - Risaralda.Table.1.selections.txt
16;Waveform 1;1;19.02590857;20.37870976;1250;1687.2;1.3528;NA;3;t;3;XC538307;XC538307 - Risaralda.Table.1.selections.txt
16;Spectrogram 1;1;19.02590857;20.37870976;1250;1687.2;1.3528;1550.391;3;t;3;XC538307;XC538307 - Risaralda.Table.1.selections.txt
17;Waveform 1;1;19.23527066;19.44865894;1250;1649.8;0.2134;NA;0;cad;3;XC538307;XC538307 - Risaralda.Table.1.selections.txt
